*******************************************************************************
Ephemeris / WWW_USER Sun Sep 10 19:16:06 2017 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Sun (10)                        {source: DE431mx}
Center body name: Pluto (999)                     {source: plu055l_merged}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2015-Jul-14 09:00:00.0000 TDB
Stop  time      : A.D. 2015-Jul-14 20:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 1195.0 x 1195.0 x 1195.0 km     {Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457218.223611111, A.D. 2015-Jul-14 17:22:00.0000, -1.197312828911459E+09,  4.772414750537581E+09, -1.642121851130626E+08, -5.372141010393868E+00, -1.827089545352001E-01,  1.596327861477964E+00,  1.642154239999774E+04,  4.923054560246540E+09,  1.076168035446550E+00,
2457218.224305556, A.D. 2015-Jul-14 17:23:00.0000, -1.197313151239565E+09,  4.772414739575239E+09, -1.642120893336759E+08, -5.372129190321927E+00, -1.827024300511283E-01,  1.596318355791972E+00,  1.642154261538076E+04,  4.923054624816746E+09,  1.076172171733540E+00,
2457218.225000000, A.D. 2015-Jul-14 17:24:00.0000, -1.197313473566962E+09,  4.772414728613290E+09, -1.642119935548604E+08, -5.372117372486636E+00, -1.826959130975807E-01,  1.596308841935713E+00,  1.642154283076461E+04,  4.923054689387200E+09,  1.076176301533838E+00,
2457218.225694444, A.D. 2015-Jul-14 17:25:00.0000, -1.197313795893650E+09,  4.772414717651730E+09, -1.642118977766149E+08, -5.372105556893472E+00, -1.826894036777454E-01,  1.596299319913625E+00,  1.642154304614929E+04,  4.923054753957901E+09,  1.076180424845540E+00,
2457218.226388889, A.D. 2015-Jul-14 17:26:00.0000, -1.197314118219629E+09,  4.772414706690560E+09, -1.642118019989417E+08, -5.372093743547913E+00, -1.826829017948071E-01,  1.596289789730152E+00,  1.642154326153479E+04,  4.923054818528851E+09,  1.076184541666741E+00,
2457218.227083333, A.D. 2015-Jul-14 17:27:00.0000, -1.197314440544899E+09,  4.772414695729782E+09, -1.642117062218409E+08, -5.372081932455437E+00, -1.826764074519478E-01,  1.596280251389741E+00,  1.642154347692111E+04,  4.923054883100048E+09,  1.076188651995541E+00,
2457218.227777778, A.D. 2015-Jul-14 17:28:00.0000, -1.197314762869461E+09,  4.772414684769392E+09, -1.642116104453118E+08, -5.372070123621517E+00, -1.826699206523448E-01,  1.596270704896841E+00,  1.642154369230826E+04,  4.923054947671490E+09,  1.076192755830045E+00,
2457218.228472222, A.D. 2015-Jul-14 17:29:00.0000, -1.197315085193314E+09,  4.772414673809391E+09, -1.642115146693561E+08, -5.372058317051629E+00, -1.826634413991728E-01,  1.596261150255909E+00,  1.642154390769623E+04,  4.923055012243178E+09,  1.076196853168357E+00,
2457218.229166667, A.D. 2015-Jul-14 17:30:00.0000, -1.197315407516459E+09,  4.772414662849779E+09, -1.642114188939741E+08, -5.372046512751251E+00, -1.826569696956030E-01,  1.596251587471401E+00,  1.642154412308501E+04,  4.923055076815112E+09,  1.076200944008588E+00,
2457218.229861111, A.D. 2015-Jul-14 17:31:00.0000, -1.197315729838896E+09,  4.772414651890554E+09, -1.642113231191659E+08, -5.372034710725847E+00, -1.826505055448024E-01,  1.596242016547781E+00,  1.642154433847462E+04,  4.923055141387290E+09,  1.076205028348848E+00,
2457218.230555556, A.D. 2015-Jul-14 17:32:00.0000, -1.197316052160625E+09,  4.772414640931718E+09, -1.642112273449321E+08, -5.372022910980894E+00, -1.826440489499351E-01,  1.596232437489513E+00,  1.642154455386504E+04,  4.923055205959715E+09,  1.076209106187253E+00,
2457218.231250000, A.D. 2015-Jul-14 17:33:00.0000, -1.197316374481645E+09,  4.772414629973269E+09, -1.642111315712736E+08, -5.372011113521861E+00, -1.826375999141615E-01,  1.596222850301068E+00,  1.642154476925628E+04,  4.923055270532383E+09,  1.076213177521920E+00,
2457218.231944445, A.D. 2015-Jul-14 17:34:00.0000, -1.197316696801958E+09,  4.772414619015206E+09, -1.642110357981904E+08, -5.371999318354216E+00, -1.826311584406379E-01,  1.596213254986919E+00,  1.642154498464834E+04,  4.923055335105296E+09,  1.076217242350971E+00,
2457218.232638889, A.D. 2015-Jul-14 17:35:00.0000, -1.197317019121563E+09,  4.772414608057529E+09, -1.642109400256832E+08, -5.371987525483428E+00, -1.826247245325181E-01,  1.596203651551543E+00,  1.642154520004120E+04,  4.923055399678452E+09,  1.076221300672529E+00,
2457218.233333333, A.D. 2015-Jul-14 17:36:00.0000, -1.197317341440461E+09,  4.772414597100238E+09, -1.642108442537522E+08, -5.371975734914967E+00, -1.826182981929521E-01,  1.596194039999421E+00,  1.642154541543487E+04,  4.923055464251851E+09,  1.076225352484724E+00,
2457218.234027778, A.D. 2015-Jul-14 17:37:00.0000, -1.197317663758651E+09,  4.772414586143333E+09, -1.642107484823985E+08, -5.371963946654294E+00, -1.826118794250855E-01,  1.596184420335038E+00,  1.642154563082936E+04,  4.923055528825495E+09,  1.076229397785683E+00,
2457218.234722222, A.D. 2015-Jul-14 17:38:00.0000, -1.197317986076135E+09,  4.772414575186813E+09, -1.642106527116220E+08, -5.371952160706878E+00, -1.826054682320618E-01,  1.596174792562882E+00,  1.642154584622466E+04,  4.923055593399380E+09,  1.076233436573541E+00,
2457218.235416667, A.D. 2015-Jul-14 17:39:00.0000, -1.197318308392911E+09,  4.772414564230677E+09, -1.642105569414237E+08, -5.371940377078181E+00, -1.825990646170198E-01,  1.596165156687446E+00,  1.642154606162076E+04,  4.923055657973506E+09,  1.076237468846434E+00,
2457218.236111111, A.D. 2015-Jul-14 17:40:00.0000, -1.197318630708980E+09,  4.772414553274926E+09, -1.642104611718037E+08, -5.371928595773666E+00, -1.825926685830951E-01,  1.596155512713227E+00,  1.642154627701767E+04,  4.923055722547876E+09,  1.076241494602499E+00,
2457218.236805555, A.D. 2015-Jul-14 17:41:00.0000, -1.197318953024343E+09,  4.772414542319556E+09, -1.642103654027619E+08, -5.371916816798796E+00, -1.825862801334198E-01,  1.596145860644723E+00,  1.642154649241538E+04,  4.923055787122486E+09,  1.076245513839884E+00,
2457218.237500000, A.D. 2015-Jul-14 17:42:00.0000, -1.197319275338998E+09,  4.772414531364572E+09, -1.642102696343002E+08, -5.371905040159030E+00, -1.825798992711229E-01,  1.596136200486438E+00,  1.642154670781390E+04,  4.923055851697337E+09,  1.076249526556728E+00,
2457218.238194444, A.D. 2015-Jul-14 17:43:00.0000, -1.197319597652947E+09,  4.772414520409969E+09, -1.642101738664186E+08, -5.371893265859828E+00, -1.825735259993294E-01,  1.596126532242881E+00,  1.642154692321322E+04,  4.923055916272429E+09,  1.076253532751183E+00,
2457218.238888889, A.D. 2015-Jul-14 17:44:00.0000, -1.197319919966190E+09,  4.772414509455748E+09, -1.642100780991168E+08, -5.371881493906649E+00, -1.825671603211606E-01,  1.596116855918562E+00,  1.642154713861335E+04,  4.923055980847760E+09,  1.076257532421400E+00,
2457218.239583333, A.D. 2015-Jul-14 17:45:00.0000, -1.197320242278727E+09,  4.772414498501909E+09, -1.642099823323958E+08, -5.371869724304951E+00, -1.825608022397348E-01,  1.596107171517996E+00,  1.642154735401427E+04,  4.923056045423333E+09,  1.076261525565532E+00,
2457218.240277778, A.D. 2015-Jul-14 17:46:00.0000, -1.197320564590557E+09,  4.772414487548451E+09, -1.642098865662560E+08, -5.371857957060190E+00, -1.825544517581660E-01,  1.596097479045702E+00,  1.642154756941599E+04,  4.923056109999144E+09,  1.076265512181739E+00,
2457218.240972222, A.D. 2015-Jul-14 17:47:00.0000, -1.197320886901681E+09,  4.772414476595374E+09, -1.642097908006983E+08, -5.371846192177819E+00, -1.825481088795661E-01,  1.596087778506202E+00,  1.642154778481850E+04,  4.923056174575193E+09,  1.076269492268178E+00,
2457218.241666667, A.D. 2015-Jul-14 17:48:00.0000, -1.197321209212100E+09,  4.772414465642679E+09, -1.642096950357230E+08, -5.371834429663295E+00, -1.825417736070413E-01,  1.596078069904024E+00,  1.642154800022182E+04,  4.923056239151484E+09,  1.076273465823016E+00,
2457218.242361111, A.D. 2015-Jul-14 17:49:00.0000, -1.197321531521813E+09,  4.772414454690362E+09, -1.642095992713304E+08, -5.371822669522071E+00, -1.825354459436962E-01,  1.596068353243696E+00,  1.642154821562593E+04,  4.923056303728010E+09,  1.076277432844418E+00,
2457218.243055556, A.D. 2015-Jul-14 17:50:00.0000, -1.197321853830821E+09,  4.772414443738425E+09, -1.642095035075212E+08, -5.371810911759596E+00, -1.825291258926309E-01,  1.596058628529752E+00,  1.642154843103083E+04,  4.923056368304775E+09,  1.076281393330554E+00,
2457218.243750000, A.D. 2015-Jul-14 17:51:00.0000, -1.197322176139123E+09,  4.772414432786867E+09, -1.642094077442949E+08, -5.371799156381323E+00, -1.825228134569421E-01,  1.596048895766731E+00,  1.642154864643652E+04,  4.923056432881778E+09,  1.076285347279598E+00,
2457218.244444444, A.D. 2015-Jul-14 17:52:00.0000, -1.197322498446719E+09,  4.772414421835687E+09, -1.642093119816537E+08, -5.371787403392704E+00, -1.825165086397234E-01,  1.596039154959173E+00,  1.642154886184300E+04,  4.923056497459016E+09,  1.076289294689724E+00,
2457218.245138889, A.D. 2015-Jul-14 17:53:00.0000, -1.197322820753611E+09,  4.772414410884885E+09, -1.642092162195964E+08, -5.371775652799182E+00, -1.825102114440642E-01,  1.596029406111624E+00,  1.642154907725028E+04,  4.923056562036491E+09,  1.076293235559111E+00,
2457218.245833333, A.D. 2015-Jul-14 17:54:00.0000, -1.197323143059798E+09,  4.772414399934462E+09, -1.642091204581249E+08, -5.371763904606209E+00, -1.825039218730512E-01,  1.596019649228632E+00,  1.642154929265834E+04,  4.923056626614205E+09,  1.076297169885941E+00,
2457218.246527778, A.D. 2015-Jul-14 17:55:00.0000, -1.197323465365280E+09,  4.772414388984415E+09, -1.642090246972392E+08, -5.371752158819231E+00, -1.824976399297654E-01,  1.596009884314750E+00,  1.642154950806719E+04,  4.923056691192153E+09,  1.076301097668400E+00,
2457218.247222222, A.D. 2015-Jul-14 17:56:00.0000, -1.197323787670057E+09,  4.772414378034744E+09, -1.642089289369388E+08, -5.371740415443689E+00, -1.824913656172874E-01,  1.596000111374534E+00,  1.642154972347682E+04,  4.923056755770336E+09,  1.076305018904674E+00,
2457218.247916667, A.D. 2015-Jul-14 17:57:00.0000, -1.197324109974130E+09,  4.772414367085451E+09, -1.642088331772256E+08, -5.371728674485033E+00, -1.824850989386920E-01,  1.595990330412544E+00,  1.642154993888724E+04,  4.923056820348755E+09,  1.076308933592957E+00,
2457218.248611111, A.D. 2015-Jul-14 17:58:00.0000, -1.197324432277498E+09,  4.772414356136533E+09, -1.642087374180992E+08, -5.371716935948704E+00, -1.824788398970510E-01,  1.595980541433345E+00,  1.642155015429843E+04,  4.923056884927408E+09,  1.076312841731441E+00,
2457218.249305556, A.D. 2015-Jul-14 17:59:00.0000, -1.197324754580162E+09,  4.772414345187990E+09, -1.642086416595609E+08, -5.371705199840142E+00, -1.824725884954336E-01,  1.595970744441502E+00,  1.642155036971042E+04,  4.923056949506296E+09,  1.076316743318322E+00,
2457218.250000000, A.D. 2015-Jul-14 18:00:00.0000, -1.197325076882122E+09,  4.772414334239820E+09, -1.642085459016099E+08, -5.371693466164789E+00, -1.824663447369037E-01,  1.595960939441589E+00,  1.642155058512318E+04,  4.923057014085416E+09,  1.076320638351803E+00,
2457218.250694444, A.D. 2015-Jul-14 18:01:00.0000, -1.197325399183378E+09,  4.772414323292028E+09, -1.642084501442482E+08, -5.371681734928085E+00, -1.824601086245228E-01,  1.595951126438180E+00,  1.642155080053672E+04,  4.923057078664772E+09,  1.076324526830084E+00,
2457218.251388889, A.D. 2015-Jul-14 18:02:00.0000, -1.197325721483930E+09,  4.772414312344608E+09, -1.642083543874750E+08, -5.371670006135468E+00, -1.824538801613484E-01,  1.595941305435852E+00,  1.642155101595104E+04,  4.923057143244360E+09,  1.076328408751375E+00,
2457218.252083333, A.D. 2015-Jul-14 18:03:00.0000, -1.197326043783779E+09,  4.772414301397562E+09, -1.642082586312919E+08, -5.371658279792377E+00, -1.824476593504348E-01,  1.595931476439190E+00,  1.642155123136614E+04,  4.923057207824182E+09,  1.076332284113882E+00,
2457218.252777778, A.D. 2015-Jul-14 18:04:00.0000, -1.197326366082924E+09,  4.772414290450889E+09, -1.642081628756981E+08, -5.371646555904244E+00, -1.824414461948332E-01,  1.595921639452779E+00,  1.642155144678201E+04,  4.923057272404234E+09,  1.076336152915819E+00,
2457218.253472222, A.D. 2015-Jul-14 18:05:00.0000, -1.197326688381365E+09,  4.772414279504588E+09, -1.642080671206949E+08, -5.371634834476509E+00, -1.824352406975895E-01,  1.595911794481209E+00,  1.642155166219865E+04,  4.923057336984518E+09,  1.076340015155402E+00,
2457218.254166667, A.D. 2015-Jul-14 18:06:00.0000, -1.197327010679104E+09,  4.772414268558661E+09, -1.642079713662829E+08, -5.371623115514603E+00, -1.824290428617473E-01,  1.595901941529074E+00,  1.642155187761607E+04,  4.923057401565036E+09,  1.076343870830849E+00,
2457218.254861111, A.D. 2015-Jul-14 18:07:00.0000, -1.197327332976139E+09,  4.772414257613103E+09, -1.642078756124623E+08, -5.371611399023960E+00, -1.824228526903472E-01,  1.595892080600970E+00,  1.642155209303425E+04,  4.923057466145782E+09,  1.076347719940381E+00,
2457218.255555556, A.D. 2015-Jul-14 18:08:00.0000, -1.197327655272472E+09,  4.772414246667918E+09, -1.642077798592336E+08, -5.371599685010012E+00, -1.824166701864245E-01,  1.595882211701500E+00,  1.642155230845321E+04,  4.923057530726762E+09,  1.076351562482223E+00,
2457218.256250000, A.D. 2015-Jul-14 18:09:00.0000, -1.197327977568102E+09,  4.772414235723103E+09, -1.642076841065969E+08, -5.371587973478187E+00, -1.824104953530130E-01,  1.595872334835267E+00,  1.642155252387294E+04,  4.923057595307970E+09,  1.076355398454602E+00,
2457218.256944444, A.D. 2015-Jul-14 18:10:00.0000, -1.197328299863029E+09,  4.772414224778659E+09, -1.642075883545539E+08, -5.371576264433918E+00, -1.824043281931411E-01,  1.595862450006881E+00,  1.642155273929343E+04,  4.923057659889410E+09,  1.076359227855750E+00,
2457218.257638889, A.D. 2015-Jul-14 18:11:00.0000, -1.197328622157254E+09,  4.772414213834583E+09, -1.642074926031032E+08, -5.371564557882632E+00, -1.823981687098345E-01,  1.595852557220954E+00,  1.642155295471469E+04,  4.923057724471078E+09,  1.076363050683901E+00,
2457218.258333333, A.D. 2015-Jul-14 18:12:00.0000, -1.197328944450776E+09,  4.772414202890877E+09, -1.642073968522463E+08, -5.371552853829753E+00, -1.823920169061153E-01,  1.595842656482101E+00,  1.642155317013671E+04,  4.923057789052975E+09,  1.076366866937290E+00,
2457218.259027778, A.D. 2015-Jul-14 18:13:00.0000, -1.197329266743596E+09,  4.772414191947540E+09, -1.642073011019845E+08, -5.371541152280710E+00, -1.823858727850014E-01,  1.595832747794942E+00,  1.642155338555949E+04,  4.923057853635101E+09,  1.076370676614159E+00,
2457218.259722222, A.D. 2015-Jul-14 18:14:00.0000, -1.197329589035714E+09,  4.772414181004573E+09, -1.642072053523171E+08, -5.371529453240928E+00, -1.823797363495087E-01,  1.595822831164101E+00,  1.642155360098304E+04,  4.923057918217457E+09,  1.076374479712749E+00,
2457218.260416667, A.D. 2015-Jul-14 18:15:00.0000, -1.197329911327130E+09,  4.772414170061974E+09, -1.642071096032450E+08, -5.371517756715829E+00, -1.823736076026475E-01,  1.595812906594204E+00,  1.642155381640735E+04,  4.923057982800040E+09,  1.076378276231307E+00,
2457218.261111111, A.D. 2015-Jul-14 18:16:00.0000, -1.197330233617845E+09,  4.772414159119740E+09, -1.642070138547680E+08, -5.371506062710837E+00, -1.823674865474261E-01,  1.595802974089883E+00,  1.642155403183241E+04,  4.923058047382849E+09,  1.076382066168084E+00,
2457218.261805556, A.D. 2015-Jul-14 18:17:00.0000, -1.197330555907858E+09,  4.772414148177874E+09, -1.642069181068883E+08, -5.371494371231371E+00, -1.823613731868481E-01,  1.595793033655771E+00,  1.642155424725824E+04,  4.923058111965887E+09,  1.076385849521329E+00,
2457218.262500000, A.D. 2015-Jul-14 18:18:00.0000, -1.197330878197170E+09,  4.772414137236375E+09, -1.642068223596046E+08, -5.371482682282852E+00, -1.823552675239141E-01,  1.595783085296507E+00,  1.642155446268482E+04,  4.923058176549152E+09,  1.076389626289299E+00,
2457218.263194445, A.D. 2015-Jul-14 18:19:00.0000, -1.197331200485780E+09,  4.772414126295242E+09, -1.642067266129184E+08, -5.371470995870699E+00, -1.823491695616213E-01,  1.595773129016733E+00,  1.642155467811216E+04,  4.923058241132643E+09,  1.076393396470252E+00,
2457218.263888889, A.D. 2015-Jul-14 18:20:00.0000, -1.197331522773689E+09,  4.772414115354475E+09, -1.642066308668296E+08, -5.371459312000330E+00, -1.823430793029630E-01,  1.595763164821094E+00,  1.642155489354025E+04,  4.923058305716359E+09,  1.076397160062450E+00,
2457218.264583333, A.D. 2015-Jul-14 18:21:00.0000, -1.197331845060897E+09,  4.772414104414072E+09, -1.642065351213384E+08, -5.371447630677160E+00, -1.823369967509290E-01,  1.595753192714240E+00,  1.642155510896909E+04,  4.923058370300301E+09,  1.076400917064156E+00,
2457218.265277778, A.D. 2015-Jul-14 18:22:00.0000, -1.197332167347405E+09,  4.772414093474034E+09, -1.642064393764462E+08, -5.371435951906607E+00, -1.823309219085050E-01,  1.595743212700823E+00,  1.642155532439869E+04,  4.923058434884469E+09,  1.076404667473639E+00,
2457218.265972222, A.D. 2015-Jul-14 18:23:00.0000, -1.197332489633212E+09,  4.772414082534361E+09, -1.642063436321533E+08, -5.371424275694085E+00, -1.823248547786740E-01,  1.595733224785499E+00,  1.642155553982903E+04,  4.923058499468861E+09,  1.076408411289170E+00,
2457218.266666667, A.D. 2015-Jul-14 18:24:00.0000, -1.197332811918318E+09,  4.772414071595053E+09, -1.642062478884594E+08, -5.371412602045003E+00, -1.823187953644148E-01,  1.595723228972931E+00,  1.642155575526012E+04,  4.923058564053479E+09,  1.076412148509021E+00,
2457218.267361111, A.D. 2015-Jul-14 18:25:00.0000, -1.197333134202724E+09,  4.772414060656106E+09, -1.642061521453660E+08, -5.371400930964776E+00, -1.823127436687028E-01,  1.595713225267780E+00,  1.642155597069196E+04,  4.923058628638319E+09,  1.076415879131469E+00,
2457218.268055555, A.D. 2015-Jul-14 18:26:00.0000, -1.197333456486430E+09,  4.772414049717524E+09, -1.642060564028733E+08, -5.371389262458815E+00, -1.823066996945100E-01,  1.595703213674716E+00,  1.642155618612455E+04,  4.923058693223385E+09,  1.076419603154795E+00,
2457218.268750000, A.D. 2015-Jul-14 18:27:00.0000, -1.197333778769435E+09,  4.772414038779303E+09, -1.642059606609807E+08, -5.371377596532526E+00, -1.823006634448046E-01,  1.595693194198408E+00,  1.642155640155788E+04,  4.923058757808673E+09,  1.076423320577280E+00,
2457218.269444444, A.D. 2015-Jul-14 18:28:00.0000, -1.197334101051742E+09,  4.772414027841442E+09, -1.642058649196894E+08, -5.371365933191321E+00, -1.822946349225507E-01,  1.595683166843534E+00,  1.642155661699195E+04,  4.923058822394181E+09,  1.076427031397214E+00,
2457218.270138889, A.D. 2015-Jul-14 18:29:00.0000, -1.197334423333348E+09,  4.772414016903946E+09, -1.642057691790006E+08, -5.371354272440606E+00, -1.822886141307097E-01,  1.595673131614769E+00,  1.642155683242677E+04,  4.923058886979916E+09,  1.076430735612881E+00,
2457218.270833333, A.D. 2015-Jul-14 18:30:00.0000, -1.197334745614254E+09,  4.772414005966808E+09, -1.642056734389138E+08, -5.371342614285786E+00, -1.822826010722388E-01,  1.595663088516799E+00,  1.642155704786233E+04,  4.923058951565869E+09,  1.076434433222578E+00,
2457218.271527778, A.D. 2015-Jul-14 18:31:00.0000, -1.197335067894461E+09,  4.772413995030032E+09, -1.642055776994300E+08, -5.371330958732266E+00, -1.822765957500926E-01,  1.595653037554307E+00,  1.642155726329862E+04,  4.923059016152046E+09,  1.076438124224595E+00,
2457218.272222222, A.D. 2015-Jul-14 18:32:00.0000, -1.197335390173970E+09,  4.772413984093616E+09, -1.642054819605494E+08, -5.371319305785447E+00, -1.822705981672201E-01,  1.595642978731985E+00,  1.642155747873565E+04,  4.923059080738443E+09,  1.076441808617235E+00,
2457218.272916667, A.D. 2015-Jul-14 18:33:00.0000, -1.197335712452778E+09,  4.772413973157562E+09, -1.642053862222731E+08, -5.371307655450734E+00, -1.822646083265688E-01,  1.595632912054525E+00,  1.642155769417343E+04,  4.923059145325065E+09,  1.076445486398795E+00,
2457218.273611111, A.D. 2015-Jul-14 18:34:00.0000, -1.197336034730888E+09,  4.772413962221864E+09, -1.642052904845998E+08, -5.371296007733529E+00, -1.822586262310811E-01,  1.595622837526624E+00,  1.642155790961193E+04,  4.923059209911902E+09,  1.076449157567584E+00,
2457218.274305556, A.D. 2015-Jul-14 18:35:00.0000, -1.197336357008299E+09,  4.772413951286526E+09, -1.642051947475326E+08, -5.371284362639228E+00, -1.822526518836965E-01,  1.595612755152984E+00,  1.642155812505118E+04,  4.923059274498961E+09,  1.076452822121907E+00,
2457218.275000000, A.D. 2015-Jul-14 18:36:00.0000, -1.197336679285012E+09,  4.772413940351545E+09, -1.642050990110698E+08, -5.371272720173231E+00, -1.822466852873508E-01,  1.595602664938307E+00,  1.642155834049115E+04,  4.923059339086242E+09,  1.076456480060074E+00,
2457218.275694444, A.D. 2015-Jul-14 18:37:00.0000, -1.197337001561026E+09,  4.772413929416923E+09, -1.642050032752125E+08, -5.371261080340936E+00, -1.822407264449766E-01,  1.595592566887304E+00,  1.642155855593185E+04,  4.923059403673738E+09,  1.076460131380401E+00,
2457218.276388889, A.D. 2015-Jul-14 18:38:00.0000, -1.197337323836341E+09,  4.772413918482657E+09, -1.642049075399618E+08, -5.371249443147740E+00, -1.822347753595021E-01,  1.595582461004684E+00,  1.642155877137328E+04,  4.923059468261456E+09,  1.076463776081203E+00,
2457218.277083333, A.D. 2015-Jul-14 18:39:00.0000, -1.197337646110959E+09,  4.772413907548750E+09, -1.642048118053174E+08, -5.371237808599035E+00, -1.822288320338520E-01,  1.595572347295164E+00,  1.642155898681545E+04,  4.923059532849393E+09,  1.076467414160800E+00,
2457218.277777778, A.D. 2015-Jul-14 18:40:00.0000, -1.197337968384878E+09,  4.772413896615198E+09, -1.642047160712802E+08, -5.371226176700215E+00, -1.822228964709479E-01,  1.595562225763461E+00,  1.642155920225834E+04,  4.923059597437547E+09,  1.076471045617515E+00,
2457218.278472222, A.D. 2015-Jul-14 18:41:00.0000, -1.197338290658100E+09,  4.772413885682002E+09, -1.642046203378503E+08, -5.371214547456675E+00, -1.822169686737075E-01,  1.595552096414300E+00,  1.642155941770195E+04,  4.923059662025918E+09,  1.076474670449675E+00,
2457218.279166667, A.D. 2015-Jul-14 18:42:00.0000, -1.197338612930624E+09,  4.772413874749162E+09, -1.642045246050289E+08, -5.371202920873804E+00, -1.822110486450450E-01,  1.595541959252406E+00,  1.642155963314630E+04,  4.923059726614508E+09,  1.076478288655608E+00,
2457218.279861111, A.D. 2015-Jul-14 18:43:00.0000, -1.197338935202451E+09,  4.772413863816676E+09, -1.642044288728156E+08, -5.371191296956992E+00, -1.822051363878706E-01,  1.595531814282509E+00,  1.642155984859136E+04,  4.923059791203312E+09,  1.076481900233647E+00,
2457218.280555556, A.D. 2015-Jul-14 18:44:00.0000, -1.197339257473580E+09,  4.772413852884545E+09, -1.642043331412115E+08, -5.371179675711629E+00, -1.821992319050911E-01,  1.595521661509343E+00,  1.642156006403715E+04,  4.923059855792335E+09,  1.076485505182127E+00,
2457218.281250000, A.D. 2015-Jul-14 18:45:00.0000, -1.197339579744011E+09,  4.772413841952768E+09, -1.642042374102163E+08, -5.371168057143102E+00, -1.821933351996102E-01,  1.595511500937644E+00,  1.642156027948366E+04,  4.923059920381573E+09,  1.076489103499387E+00,
2457218.281944444, A.D. 2015-Jul-14 18:46:00.0000, -1.197339902013747E+09,  4.772413831021345E+09, -1.642041416798315E+08, -5.371156441256794E+00, -1.821874462743270E-01,  1.595501332572154E+00,  1.642156049493089E+04,  4.923059984971027E+09,  1.076492695183768E+00,
2457218.282638889, A.D. 2015-Jul-14 18:47:00.0000, -1.197340224282785E+09,  4.772413820090275E+09, -1.642040459500568E+08, -5.371144828058093E+00, -1.821815651321379E-01,  1.595491156417617E+00,  1.642156071037884E+04,  4.923060049560697E+09,  1.076496280233613E+00,
2457218.283333333, A.D. 2015-Jul-14 18:48:00.0000, -1.197340546551126E+09,  4.772413809159557E+09, -1.642039502208934E+08, -5.371133217552384E+00, -1.821756917759351E-01,  1.595480972478781E+00,  1.642156092582750E+04,  4.923060114150581E+09,  1.076499858647272E+00,
2457218.284027778, A.D. 2015-Jul-14 18:49:00.0000, -1.197340868818771E+09,  4.772413798229192E+09, -1.642038544923401E+08, -5.371121609745045E+00, -1.821698262086070E-01,  1.595470780760397E+00,  1.642156114127688E+04,  4.923060178740680E+09,  1.076503430423095E+00,
2457218.284722222, A.D. 2015-Jul-14 18:50:00.0000, -1.197341191085719E+09,  4.772413787299177E+09, -1.642037587643991E+08, -5.371110004641462E+00, -1.821639684330391E-01,  1.595460581267222E+00,  1.642156135672696E+04,  4.923060243330992E+09,  1.076506995559436E+00,
2457218.285416667, A.D. 2015-Jul-14 18:51:00.0000, -1.197341513351972E+09,  4.772413776369515E+09, -1.642036630370705E+08, -5.371098402247012E+00, -1.821581184521132E-01,  1.595450374004014E+00,  1.642156157217777E+04,  4.923060307921519E+09,  1.076510554054651E+00,
2457218.286111111, A.D. 2015-Jul-14 18:52:00.0000, -1.197341835617527E+09,  4.772413765440203E+09, -1.642035673103547E+08, -5.371086802567073E+00, -1.821522762687064E-01,  1.595440158975536E+00,  1.642156178762929E+04,  4.923060372512259E+09,  1.076514105907101E+00,
2457218.286805556, A.D. 2015-Jul-14 18:53:00.0000, -1.197342157882388E+09,  4.772413754511242E+09, -1.642034715842519E+08, -5.371075205607025E+00, -1.821464418856936E-01,  1.595429936186553E+00,  1.642156200308152E+04,  4.923060437103211E+09,  1.076517651115148E+00,
2457218.287500000, A.D. 2015-Jul-14 18:54:00.0000, -1.197342480146552E+09,  4.772413743582630E+09, -1.642033758587623E+08, -5.371063611372242E+00, -1.821406153059448E-01,  1.595419705641836E+00,  1.642156221853445E+04,  4.923060501694376E+09,  1.076521189677161E+00,
2457218.288194444, A.D. 2015-Jul-14 18:55:00.0000, -1.197342802410021E+09,  4.772413732654368E+09, -1.642032801338875E+08, -5.371052019868100E+00, -1.821347965323272E-01,  1.595409467346159E+00,  1.642156243398810E+04,  4.923060566285755E+09,  1.076524721591505E+00,
2457218.288888889, A.D. 2015-Jul-14 18:56:00.0000, -1.197343124672795E+09,  4.772413721726455E+09, -1.642031844096265E+08, -5.371040431099972E+00, -1.821289855677042E-01,  1.595399221304297E+00,  1.642156264944245E+04,  4.923060630877343E+09,  1.076528246856557E+00,
